48,吉林,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,229,431,457,418,619,775,1215,1352,1299,1398,847,431,285,768,1126,783,919,1836,2464,1664,1194,1271,1918,1225,1013,1478,2169,1474,1457,1711,1761,1656,1809,2196,1710,322,1370,1645,1618,1350,1887,2086,2268,2466,2239,3120,2428,2291,977,2960,2865,2256,3300,2573,2374,3457,2631,2481,1829,1326,952,1506,2028,1835,1631,1751,2057,1399,2649,2638,1967,1732,1026,1254,2218,2304,2545,2909,3058,2703,2344,2559,2173,1549,702,2602,2625,1805,1915,1892,2022,2158,2088,1873,2715,785,821,1318,1618,1430,1683,1589,1644,1743,1358,1502,1158,1090,657,1123,1314,1278,1914,3825,2136,2330,1540,2065,1739,1212,840,1720,1755,1192,1676,2726,1465,1824,1575,2155,1388,915,219,969,1178,635,1129,2025,1696,1570,1055,1629,0,0,0,0,0,0,0,0
49,本溪,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,112,129,174,154,548,214,228,244,391,728,1093,73,25,148,237,145,178,298,263,330,321,911,263,80,139,318,327,227,466,600,748,529,457,422,436,323,517,377,693,607,482,456,998,673,981,1233,924,500,196,483,896,334,349,326,419,694,1119,616,821,378,220,591,590,1481,595,305,465,394,790,383,292,193,123,213,175,626,481,701,688,479,482,568,194,286,42,248,564,548,378,182,293,463,905,0,315,145,180,182,1413,652,226,805,234,258,910,168,167,79,51,120,180,224,360,169,194,207,414,388,171,59,104,102,70,121,140,151,368,257,270,192,142,75,7,67,122,116,92,216,179,569,231,138,0,0,0,0,0,0,0,0
50,丹东,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,407,470,549,927,625,1060,1579,2145,352,468,739,588,314,1011,1203,1009,896,803,651,2368,1313,1042,495,854,383,667,653,1046,1402,1715,1098,917,824,958,609,525,1074,1125,565,604,616,811,775,1058,890,508,1004,530,555,1047,464,879,500,602,657,2467,1309,1176,960,541,383,531,822,913,380,444,359,606,454,1372,490,280,233,0,721,436,350,501,337,322,258,330,406,206,176,342,334,296,230,204,253,205,636,296,277,103,93,107,208,203,208,376,738,207,0,0,0,0,0,0,0,472,365,301,0,0,0,0,0,0,0,0,396,151,213,302,296,544,363,344,266,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,锦州,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,175,568,670,774,898,723,998,954,790,1643,1316,871,290,588,526,736,593,536,736,779,998,802,239,0,222,370,431,598,477,601,663,1697,1135,1383,1075,699,238,925,697,760,601,772,714,760,899,1143,725,526,390,805,986,630,518,921,668,1169,626,615,636,1280,667,882,690,1591,1244,750,739,1352,530,736,820,996,582,688,2576,807,705,472,820,1070,770,1527,936,499,578,762,744,376,315,361,387,620,248,275,215,786,228,588,1447,342,266,498,585,656,1636,823,401,361,253,498,637,452,315,869,710,509,510,563,210,118,0,100,181,90,89,1205,723,354,269,651,0,0,0,0,0,0,0,0
52,烟台,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,240,781,1027,1178,1894,2012,2586,1640,2573,2616,4455,1538,447,1439,2203,1408,994,1503,871,1719,1858,2251,2019,1662,762,1647,1450,2084,2678,1193,1756,945,1391,1320,542,343,1201,1393,1245,1698,1910,3136,2411,2334,2334,2325,2312,2283,1309,3100,3117,4127,3081,3740,3859,3429,3853,4698,4807,2338,1403,2298,2433,2483,1972,2286,2148,2952,2736,2879,3402,2129,1328,1830,2652,3232,3528,3531,2889,3659,3522,3365,3222,2754,1275,3207,4079,3972,4189,4475,3689,3609,4743,4311,4182,3231,2411,3579,4939,6251,4411,6130,4150,5523,5846,4946,4248,6442,2083,2924,3823,3658,4345,4794,5617,4419,3626,4514,4070,2909,1408,2288,3805,2919,3618,3203,2692,3642,2880,2309,3994,1611,72,1229,2630,2505,3278,3635,3574,2960,2836,2874,0,0,0,0,0,0,0,0
53,淄博,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,1409,2390,2025,2374,3029,2447,2619,2940,3191,3201,3097,2537,830,1816,2156,2552,3113,3584,2672,2704,3980,3325,2881,1995,1111,1973,2143,3024,2337,2669,3301,1878,3223,2500,2091,365,2093,942,1117,1641,1359,1951,2316,1636,1390,2140,2125,3007,1072,2438,1431,1809,1372,1151,3590,2458,1158,3564,1213,592,520,860,2220,2417,1388,1754,1539,1361,1156,1396,1119,970,427,708,1237,1773,1289,1419,1481,1288,1246,1710,1340,857,521,1207,1775,1243,1153,828,805,992,718,691,756,765,821,630,878,3522,2868,2491,2672,2826,1837,1851,1416,1618,1050,1418,3190,1742,1613,1202,1555,1934,1064,1815,1754,1911,622,1938,2442,3125,2718,2260,2284,2800,2645,2449,1593,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,泰安,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,24,16,151,235,442,252,198,321,254,359,553,147,213,344,405,852,637,569,979,1073,2914,936,1527,854,2117,1117,660,503,480,655,545,790,606,381,149,313,449,599,696,688,728,1078,821,851,888,805,1141,506,1137,982,1255,799,1218,828,1031,902,1058,1085,978,546,717,577,499,452,358,351,413,401,423,530,437,208,368,356,385,464,267,485,414,398,533,337,574,108,764,389,355,481,683,880,394,379,304,279,226,346,346,770,583,845,1552,964,651,689,1696,935,817,445,2180,729,389,1029,910,991,1223,739,593,742,67,430,960,848,766,578,952,1219,1159,256,984,707,574,0,523,806,977,838,2464,990,874,952,994,0,0,0,0,0,0,0,0
55,潍坊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,753,1711,1151,1058,1683,2094,1924,2065,1605,3221,11658,2255,1259,1967,1689,1715,2050,2373,2265,1974,2657,4485,5938,107,978,4796,3327,4251,3451,3110,4244,3042,2675,2612,2503,966,1529,2087,2204,3367,2681,3008,2682,2017,2592,3413,3185,4900,2284,5560,4662,4733,3826,4806,4418,4274,4531,5087,5259,1737,1495,2116,2722,2342,1727,3115,3075,2923,3226,3409,3660,2881,1471,2185,2581,3261,3562,5161,4712,4318,2751,3653,4913,4743,1895,4500,5204,5489,4542,2976,2808,2710,3914,4034,5073,2739,2468,3386,4661,6195,5554,4979,5352,6275,4236,5108,4176,3479,2091,3226,3781,4053,4782,3529,3107,2313,2122,2468,2575,2312,1426,2260,2471,3316,2594,2066,1941,2090,1556,2068,1950,1441,104,1287,2181,2016,2512,2704,2630,2414,2416,2263,0,0,0,0,0,0,0,0
56,扬州,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,785,1274,1409,1714,1281,1522,1712,2328,2252,2787,1547,1002,625,1178,1139,843,648,651,869,1973,1805,397,1114,1405,546,731,655,1370,826,626,624,595,436,676,265,212,542,900,669,712,786,1053,943,884,1052,950,1057,1198,905,1356,1560,1030,1093,869,1037,1295,1767,1165,1212,1265,1183,820,806,726,627,794,795,1025,1027,1421,1357,1207,957,1026,1168,1186,1335,1196,1320,1379,1281,1326,1727,1453,1113,2320,2273,1957,2107,1490,1526,1923,3429,2686,2059,2216,2746,2818,1893,1685,1840,1738,1868,1807,1823,2160,1542,1892,1916,1828,2398,1777,1811,1741,1618,1881,2166,1723,1696,1329,813,1246,1269,1482,2063,1046,1200,777,583,940,2048,1155,0,1155,1473,1202,1484,2272,2281,2149,2039,2031,0,0,0,0,0,0,0,0
57,徐州,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,1470,2075,1999,3077,4042,2733,3076,1890,1780,3007,4151,8544,3576,6032,14584,8664,3384,7192,5192,7532,10408,6068,12472,8575,9840,11200,25095,10670,1750,1346,1477,1393,2505,2312,1095,686,1338,2206,1314,1822,2550,2501,2631,2048,2513,2329,3620,2037,1305,2329,1834,2293,2605,1938,4701,2703,2573,2525,4382,1821,1966,1921,2176,3668,2077,2879,1644,1564,2473,1882,3363,1738,1696,2403,2099,3157,2555,2861,2580,2427,2431,4570,2875,2554,1905,3150,4018,5319,3207,3730,2967,3410,4767,3336,3761,3414,4791,4605,4646,2920,2334,2846,1634,1471,3022,2189,4024,4105,2363,1486,2559,3154,2239,1816,2064,3170,3591,2431,3498,2880,2137,1686,2226,1467,2114,2523,1931,3534,1956,2231,2565,2154,0,1198,2203,1323,3054,2590,1587,2446,1698,3093,0,0,0,0,0,0,0,0
58,常州,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,2478,3260,3435,4118,3948,4960,4916,5904,5872,6182,9611,24423,2758,5169,6275,3162,3736,2656,3304,6323,7045,4742,5982,6415,2975,3511,3061,3285,2877,3781,3450,3492,3448,3236,3991,1781,4273,4580,4299,4723,4742,5470,4939,5529,5253,4512,6461,5772,3312,5848,4549,5533,5040,4321,5251,4639,5015,4854,6272,4924,3380,3905,4491,4011,4866,4344,4467,4807,5491,4944,6665,4674,3645,4687,5075,5412,5160,4199,3722,4449,2960,5556,5140,4588,3534,7426,24336,5305,4875,4885,4005,8485,7268,4632,5544,3929,4045,5540,9714,4771,4685,4510,4987,5134,10088,16428,5188,3615,3446,3470,3665,12807,4917,6216,4924,5915,4015,3012,3935,2606,2262,3845,5558,6593,7335,4648,4843,7868,4015,5680,5430,4766,1101,3758,5605,6635,7306,7914,7212,7745,3629,2941,0,0,0,0,0,0,0,0
59,宣城,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,327,372,459,852,612,641,861,513,799,1115,1238,191,482,712,654,234,397,265,347,641,683,731,1251,582,627,654,661,1361,508,571,239,333,3672,724,908,696,861,1029,247,440,818,1036,559,582,888,561,672,920,929,980,724,678,850,678,445,546,2141,739,914,737,1030,509,297,292,534,424,434,554,646,478,762,369,578,693,473,585,797,568,692,716,584,598,552,541,666,1083,1002,1192,906,773,1000,904,1835,720,1320,1039,1135,670,1312,1111,2610,2026,1570,1730,1198,805,912,716,1223,1381,1267,2182,2340,1533,1150,929,895,1118,903,999,730,593,421,499,741,1278,969,816,789,693,1021,632,293,779,569,530,866,1002,638,613,602,545,0,0,0,0,0,0,0,0
60,蚌埠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,620,904,1023,1416,1714,607,1076,935,1516,1055,1096,447,491,887,852,571,513,446,680,1083,1471,1372,1407,906,685,795,507,813,626,1027,843,859,1067,318,705,627,679,653,940,1415,1228,1099,852,966,1680,1048,1159,1965,1460,1989,1784,1615,1630,1672,1549,1717,2619,1726,2517,1724,2078,1357,1107,1265,1548,1356,1560,1222,1776,1692,1929,1276,1342,1873,1806,2035,1750,1805,1658,1604,2420,1816,1569,1463,2289,2969,2727,2541,2479,2784,2921,3406,4897,3032,2686,1919,3845,2524,3810,4869,2476,2330,1381,612,401,1092,1464,869,993,578,899,1499,2072,1594,1748,1533,1321,1497,994,1068,2792,2877,1719,1502,1882,1632,1654,1490,1688,1459,1641,1578,144,1406,1712,1660,1535,2012,1870,1389,1602,1698,0,0,0,0,0,0,0,0
61,安庆,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,285,272,263,270,1388,575,886,493,786,685,805,503,549,621,398,219,326,775,592,581,459,595,332,798,745,698,431,433,427,453,389,276,304,125,319,275,819,1132,592,502,580,850,663,622,882,992,1094,1076,1384,556,1104,1184,769,893,1009,1071,1215,1909,605,1356,1167,835,554,555,571,905,1005,690,943,717,866,710,1029,1010,794,1196,1060,1012,1161,1189,1215,1003,2229,2360,1751,1506,1245,1344,1693,2161,2120,2234,2275,1375,1326,834,1684,949,1441,736,1226,968,1474,1543,1049,499,1443,739,2451,1798,980,1691,1169,1651,1022,623,911,1366,1099,1048,1221,717,650,452,422,395,556,800,837,673,863,796,243,696,303,1036,1868,1178,942,977,1058,836,0,0,0,0,0,0,0,0
62,芜湖,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,1256,1634,1319,1293,1624,1380,1200,668,1053,1050,926,640,847,1478,1735,335,432,767,843,715,803,994,1537,951,814,935,703,3704,759,819,1584,1043,1019,1039,1877,898,2168,2151,7752,2414,3603,2637,1929,1518,1834,1328,1885,1802,2022,2309,1561,1891,1640,1140,1359,1520,1979,1396,1833,1338,1909,1354,1488,1441,1268,1291,1386,1157,1677,1474,1746,1228,1212,2075,1738,1744,1551,1513,1654,1415,1852,1701,1508,1553,1777,2844,3187,3436,3131,2723,4183,5783,2953,1024,2248,1294,2722,1265,2171,2086,1067,1850,1613,2074,2016,6194,1943,1766,2712,2262,2055,1885,1521,1365,1147,1421,2943,5136,1414,1414,978,806,850,1286,1218,1653,1173,1395,1304,1093,1455,781,204,1433,1964,2044,1515,2284,2050,1882,2071,2333,0,0,0,0,0,0,0,0
63,金华,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,151,284,453,651,1087,675,1054,859,798,867,691,456,106,573,626,215,205,348,325,568,1148,496,435,708,487,392,106,273,422,235,577,510,394,394,260,216,165,325,643,656,984,973,1117,701,997,744,871,1571,260,872,845,750,1892,1381,1025,575,949,1356,1471,1051,458,594,880,1031,859,747,1712,571,749,839,1017,950,941,744,833,1135,1228,1052,1367,1045,786,941,1088,892,224,1004,1214,1123,1098,990,891,1481,1692,1174,1230,1042,1029,1652,2199,1468,1213,946,915,515,632,996,584,1286,686,1108,1489,1465,1784,1065,855,1263,606,879,746,627,468,1573,1922,1346,1312,1373,957,999,1436,964,1424,852,117,813,1421,1839,2064,3487,2354,1684,1458,1789,0,0,0,0,0,0,0,0
64,绍兴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,123,294,445,404,515,438,381,349,419,511,266,157,161,395,761,223,159,169,150,1102,1699,826,752,507,311,345,444,176,243,369,221,152,294,127,147,130,161,278,440,724,588,667,575,685,725,618,596,763,460,826,624,897,750,523,384,414,696,605,501,705,416,412,381,425,336,326,475,491,668,811,750,619,391,844,814,969,952,858,854,959,818,1137,819,799,579,983,1192,714,909,537,563,977,1187,1153,1155,570,807,1319,2122,1214,925,987,1121,1389,1542,1066,1196,1364,562,1091,1290,1124,1823,1677,912,377,388,458,795,568,860,1614,1556,1423,1660,1044,1259,1203,1388,1133,2012,1125,311,1133,1531,1875,2212,1943,1900,1879,1112,980,0,0,0,0,0,0,0,0
65,泉州,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,562,1172,944,1369,2108,1099,1282,641,815,732,1179,1479,443,654,749,590,269,311,651,752,814,917,1044,1392,753,827,667,763,907,617,800,391,453,271,340,223,361,627,622,798,832,972,858,960,955,634,781,1068,803,1740,919,1030,1089,799,545,844,1458,1105,1716,1268,744,722,535,551,438,485,625,776,993,871,811,391,337,447,581,564,1012,701,646,549,614,942,886,680,468,816,984,916,1314,993,825,1063,2932,2758,1709,998,1605,1204,1261,1326,1444,1079,927,2244,871,828,1279,2070,1626,1911,1732,2175,2383,2761,2398,1789,1706,2067,2477,1558,1373,1826,1365,1087,2069,2472,1567,1516,1654,687,984,1323,144,633,804,1215,2027,2157,1998,1674,1626,1570,0,0,0,0,0,0,0,0
66,赣州,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,96,106,84,102,72,78,102,44,35,71,23,44,26,13,207,330,300,420,678,824,886,484,398,528,349,668,351,517,227,256,253,114,104,64,155,243,335,531,452,518,941,1000,1459,694,1023,1342,731,951,455,804,591,459,492,580,1240,500,369,650,418,492,407,425,400,600,435,538,1074,964,1073,1544,1383,1490,1774,2542,2294,1694,1312,1231,1455,872,1085,1363,1086,2446,2249,1946,2154,1320,1265,895,3346,1170,2162,1536,2176,2278,1237,1087,1819,1634,1000,1467,2150,1856,1571,1362,1706,1166,1968,1187,1032,582,732,911,887,1162,689,608,458,365,856,1067,1003,556,733,579,432,468,457,287,44,135,217,240,174,257,477,315,284,276,0,0,0,0,0,0,0,0
67,九江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,813,789,600,812,924,627,447,916,1118,470,180,295,390,465,834,946,897,1049,606,1147,769,1111,2604,5616,2828,2984,3564,1644,1988,1080,383,3568,1046,1436,4488,4920,5052,5250,5824,4264,1188,1395,1207,1525,1307,1834,1333,981,1211,1107,1653,1286,1344,1092,1505,1412,1116,1294,1128,1167,1170,2460,3248,2148,2706,2317,2677,2013,1917,2045,1891,2087,1895,1794,1995,1776,1938,1700,1935,2320,3197,2325,2016,1903,1701,2233,2634,2354,2487,1690,3163,2225,3269,2389,2068,1181,987,1407,1967,947,2978,1254,3074,4125,2625,2811,2723,2519,2732,2413,2905,2199,1569,1284,1775,2325,2487,2247,2661,1904,2150,2508,2379,2690,2144,2125,759,1475,1769,1566,1499,1451,1581,1541,1987,1777,0,0,0,0,0,0,0,0
68,南阳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,198,251,292,457,1534,702,442,426,641,1081,761,961,256,723,1109,685,661,554,424,565,849,1233,769,960,493,753,1744,1294,582,347,469,532,897,1160,1167,218,574,931,443,433,445,583,503,308,751,1420,738,476,180,584,312,272,186,750,725,1129,518,525,394,239,218,785,963,760,674,394,634,353,813,585,844,959,614,1127,923,1091,670,625,822,404,903,1469,1127,924,768,718,1353,1046,882,997,1415,528,854,1398,3527,1409,983,1427,1568,1211,1603,885,3118,1216,795,1138,1828,1289,964,1082,837,547,744,548,712,329,393,387,957,386,203,407,578,513,871,1007,722,976,784,1140,620,288,0,184,357,393,953,1487,1354,843,1117,1062,0,0,0,0,0,0,0,0
69,洛阳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494,1610,2791,2653,2471,2630,2722,2162,2109,2706,2510,2705,2084,578,2074,2066,3411,1583,1186,1980,1487,1270,1709,2318,2801,1243,1536,917,1203,1717,2639,3437,1599,1434,1356,1153,484,949,1574,1434,384,1767,1876,2289,1733,2206,2537,2232,2765,2032,2889,2661,2650,2213,2693,2385,2951,2560,2185,2995,2493,1728,1548,1303,1322,1602,1233,1383,1125,1255,1631,1878,1690,945,1335,1344,1788,1880,1232,1510,1424,1718,2914,2426,2738,2738,1933,2224,2494,2174,1807,1827,971,1190,3746,4145,2499,2413,2902,3599,2329,3109,1428,1342,1086,1078,1363,1519,1689,656,568,1446,1594,2024,1284,988,1022,1325,2110,2004,1851,1433,1371,1710,1216,1897,1853,1616,1845,1785,2813,1366,1710,710,1363,779,2975,3424,2789,1941,2259,1978,2202,0,0,0,0,0,0,0,0
70,平顶山,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,370,506,247,192,205,494,479,464,189,887,1213,363,245,551,206,353,283,278,817,933,516,461,1056,525,227,347,736,489,770,392,562,385,431,348,742,269,475,752,491,399,903,690,592,439,679,685,769,910,346,1102,892,787,446,658,611,848,889,748,785,707,537,1059,951,647,800,1024,1061,1188,1206,891,1664,932,425,847,872,1042,1015,1055,1008,772,697,1339,1225,726,303,1386,1102,912,995,1715,2070,2742,4263,1365,1113,1204,1334,1368,1640,1897,406,1413,671,1016,711,674,1206,797,681,1018,1050,885,937,1160,953,1251,1107,1316,1510,1515,555,886,1366,1268,1952,1774,1314,941,1167,1180,1219,980,0,894,1503,1079,1571,1349,1449,1656,1293,1446,0,0,0,0,0,0,0,0
71,宜昌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,457,870,949,873,855,1249,1114,1189,957,1389,1759,1315,618,792,1429,804,420,454,724,1108,1102,1114,2003,1642,866,1242,1305,1057,1729,1311,1653,694,400,457,665,248,505,515,662,1239,1442,1298,1539,1996,1538,1921,1807,1842,751,1506,1514,2407,1395,1019,1544,2349,2195,2854,2792,3054,1675,1450,1020,1131,1542,2194,809,1265,1344,2045,1993,2521,2044,1246,1470,1591,1287,1482,1435,2147,1954,1889,1432,1305,1258,1991,1940,1735,1968,1745,2016,3079,3887,3314,2959,2506,2369,2360,3238,3465,2906,2290,2651,3386,2874,3723,5511,3824,3305,2788,2870,4654,3914,2759,1336,906,1165,1366,2311,1485,1777,1891,1757,1543,1880,1928,2232,1711,1840,2155,1393,1063,0,220,2264,1781,1949,1733,2123,1831,1816,2160,0,0,0,0,0,0,0,0
72,襄阳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,94,206,398,415,743,585,999,739,732,1059,1918,711,1484,1664,1210,829,679,814,591,534,621,1150,748,417,644,1057,828,1597,1092,999,794,710,1021,1105,237,543,494,552,901,1580,1485,1681,1629,963,1227,1708,1222,718,1831,1520,1497,1542,1653,1753,1442,1065,2298,1696,1291,1653,2181,1278,1155,1104,1019,1052,823,1048,1280,1445,1226,894,1148,1564,1635,1566,1750,1963,2127,2155,2309,2682,2485,1290,2782,2446,2106,1867,2830,3005,2641,2442,2397,3570,3009,2430,2622,2225,1998,2696,2257,2238,2376,2173,1910,1993,1740,1437,1382,2105,2305,2744,2142,2931,1922,1586,1897,1763,968,598,971,1574,1233,1223,1673,1721,1016,641,1914,4944,2321,0,1148,2521,2207,2183,2632,2365,1982,1859,3071,0,0,0,0,0,0,0,0
73,株洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,316,620,786,955,1143,1297,1341,1525,1496,1627,1318,1058,503,949,803,279,384,286,301,339,308,401,597,1463,483,645,552,1347,875,1440,1210,1594,1504,1241,1802,724,906,2657,2336,1709,1762,1740,1696,2027,1989,3388,1730,1670,1266,2307,1852,2503,2080,1790,1993,2459,4172,1824,2903,1815,1187,1533,1604,1711,1556,1731,1917,1787,3923,1912,2777,1850,2515,1740,2245,2033,2344,2603,2435,2156,2150,4048,2147,2327,1377,2484,3304,2868,2985,2549,2490,2622,3780,5941,2360,2639,2085,2749,4464,2972,3402,2681,3596,3737,3963,3036,3258,2613,2862,3156,3034,3934,3353,3879,3028,2698,2661,1648,1864,1774,1656,2214,2614,1824,3992,1605,2104,2504,3052,2240,3213,3319,844,2078,2531,3764,2539,2418,2305,2493,2060,3943,0,0,0,0,0,0,0,0
74,岳阳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,159,209,462,531,471,573,460,495,656,510,518,441,310,361,598,449,1111,631,659,542,1016,1288,1086,600,323,399,307,749,980,896,929,940,1133,709,380,183,275,418,729,1049,603,883,991,1133,876,876,628,750,478,752,591,590,715,379,379,857,1005,800,621,828,438,592,399,800,669,678,720,592,1147,854,1210,627,894,621,789,829,1035,992,1161,1473,1296,1132,1171,689,758,1061,1199,2138,1201,1104,1086,1368,1786,1385,2263,1832,1522,1441,1478,1308,3426,1479,1378,967,2038,1857,1003,1287,1641,962,1117,1216,1333,1171,1493,1380,1443,1081,1139,744,910,1061,1448,1264,1276,1368,1404,1936,2049,1303,1541,1468,154,956,1592,1835,1604,3109,1821,1487,1920,1602,0,0,0,0,0,0,0,0
75,常德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,953,996,727,991,1331,2713,317,281,524,591,326,495,410,563,830,847,1231,894,719,328,443,428,670,427,386,960,783,101,340,574,660,295,750,284,422,374,641,733,498,868,769,944,934,603,778,558,576,413,627,569,556,1093,718,910,678,580,958,609,484,749,599,565,709,849,783,1301,1156,920,865,1055,1076,866,1581,1044,1355,1685,1478,1352,1136,1442,1341,1284,1281,964,1254,1264,2708,2379,2174,2596,1412,1832,1693,2290,1962,1245,1353,787,1209,1942,1575,2256,3580,1471,880,784,1303,1317,2360,1434,2388,2022,2321,2524,2729,785,809,3639,1277,2147,1166,1140,1401,2370,2359,2635,1835,422,1208,2204,2278,1925,1951,1760,2170,1741,1439,0,0,0,0,0,0,0,0
76,佛山,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552,6107,9062,5647,8094,5360,5743,4066,5108,7024,5238,5171,5137,2060,4918,4984,3647,3188,3574,7601,10278,9826,7689,7859,11842,2218,5211,2521,3384,3596,2951,3666,3821,4044,3225,3266,1755,4458,6869,3499,8692,7819,6664,4873,4945,6491,6415,6681,8259,3628,7687,5951,7408,6687,3985,5956,5472,6870,6907,6993,4437,3654,6405,5727,7332,5999,5897,11449,8742,10758,8728,9448,5855,4888,5923,8020,12456,12280,9113,9257,8239,8690,9592,9344,9200,5189,13619,11830,10675,9990,13498,12323,17758,16218,10449,10763,8403,3699,11188,7738,7613,7920,7037,7456,7249,7612,5471,10165,8787,4572,5517,8263,7244,8012,8226,9656,7879,10463,12327,8620,8387,3659,9183,11137,9253,8816,8094,8311,8958,8275,8893,9564,7663,915,6324,10252,9866,11589,9736,10004,10765,11077,11812,0,0,0,0,0,0,0,0
77,汕头,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,454,654,798,586,845,376,523,547,347,589,577,562,426,565,505,311,642,519,450,572,694,1294,881,995,517,1683,951,810,1058,763,949,1051,547,533,480,227,410,883,730,425,431,554,882,472,497,809,1342,1184,701,1352,977,1009,835,977,778,705,742,630,1815,765,558,805,1223,646,397,510,736,587,463,515,598,669,433,470,593,828,934,1606,1367,1182,1166,1139,1221,819,752,1192,1332,1326,1369,1713,1404,1867,1295,2219,1912,1531,1469,1476,2492,2551,2679,2925,2099,2140,1688,2014,1745,1331,1308,1532,1265,1167,1340,1246,946,755,532,702,682,713,704,846,981,931,959,1019,837,676,448,872,871,749,369,1237,1121,1477,1913,1482,1331,1437,1403,1448,0,0,0,0,0,0,0,0
